14	23	11	65	1	1
14	23	3	64	1	1
14	23	0	47	1	1
14	23	1	325	1	1
14	23	8	76	1	1
14	23	9	65	1	1
14	23	2	48	1	1
14	23	5	65	1	1
14	23	10	68	1	1
14	23	4	14	1	1
14	23	7	47	1	1
15	23	10	69	1	1
15	23	4	15	1	1
15	23	7	48	1	1
15	23	11	66	1	1
15	23	3	65	1	1
15	23	0	48	1	1
15	23	1	326	1	1
15	23	8	77	1	1
15	23	9	66	1	1
15	23	2	49	1	1
15	23	5	66	1	1
15	25	9	66	1	1
15	25	2	49	1	1
15	25	5	66	1	1
15	25	10	69	1	1
15	25	4	15	1	1
15	25	7	48	1	1
15	25	11	66	1	1
15	25	3	65	1	1
15	25	0	48	1	1
15	25	1	326	1	1
15	25	8	77	1	1
17	23	3	67	1	1
17	23	0	50	1	1
17	23	1	328	1	1
17	23	8	79	1	1
17	23	9	68	1	1
17	23	2	51	1	1
17	23	5	68	1	1
17	23	10	71	1	1
17	23	4	17	1	1
17	23	7	50	1	1
17	23	11	68	1	1
18	23	5	69	1	0
18	23	10	72	1	0
18	23	4	18	1	0
18	23	7	51	1	0
18	23	11	69	1	0
18	23	3	68	1	0
18	23	0	51	1	0
18	23	1	329	1	0
18	23	8	80	1	0
18	23	9	69	1	0
18	23	2	52	1	0
22	23	8	84	1	0
22	23	9	73	1	0
22	23	2	56	1	0
22	23	5	73	1	0
22	23	10	76	1	0
22	23	4	22	1	0
22	23	7	55	1	0
22	23	11	73	1	0
22	23	3	72	1	0
22	23	0	55	1	0
22	23	1	333	1	0
23	23	10	77	1	0
23	23	4	23	1	0
23	23	7	56	1	0
23	23	11	74	1	0
23	23	3	73	1	0
23	23	0	56	1	0
23	23	1	334	1	0
23	23	8	85	1	0
23	23	9	74	1	0
23	23	2	57	1	0
23	23	5	74	1	0
24	22	7	57	1	0
24	22	11	75	1	0
24	22	3	74	1	0
24	22	0	57	1	0
24	22	1	335	1	0
24	22	8	86	1	0
24	22	9	75	1	0
24	22	2	58	1	0
24	22	5	75	1	0
24	22	10	78	1	0
24	22	4	24	1	0
25	21	9	76	1	1
25	21	2	59	1	1
25	21	5	76	1	1
25	21	10	79	1	1
25	21	4	25	1	1
25	21	7	58	1	1
25	21	11	76	1	1
25	21	3	75	1	1
25	21	0	58	1	1
25	21	1	336	1	1
25	21	8	87	1	1
25	22	9	76	0	1
25	22	2	59	0	1
25	22	5	76	0	1
25	22	10	79	0	1
25	22	4	25	0	1
25	22	7	58	0	1
25	22	11	76	0	1
25	22	3	75	0	1
25	22	0	58	0	1
25	22	1	336	0	1
25	22	8	87	0	1
25	23	5	76	1	1
25	23	10	79	1	1
25	23	4	25	1	1
25	23	7	58	1	1
25	23	11	76	1	1
25	23	3	75	1	1
25	23	0	58	1	1
25	23	1	336	1	1
25	23	8	87	1	1
25	23	9	76	1	1
25	23	2	59	1	1
26	21	3	76	0	1
26	21	0	59	0	1
26	21	1	337	0	1
26	21	8	88	0	1
26	21	9	77	0	1
26	21	2	60	0	1
26	21	5	77	0	1
26	21	10	80	0	1
26	21	4	26	0	1
26	21	7	59	0	1
26	21	11	77	0	1
26	22	10	80	1	1
26	22	4	26	1	1
26	22	7	59	1	1
26	22	11	77	1	1
26	22	3	76	1	1
26	22	0	59	1	1
26	22	1	337	1	1
26	22	8	88	1	1
26	22	9	77	1	1
26	22	2	60	1	1
26	22	5	77	1	1
26	23	9	77	1	1
26	23	2	60	1	1
26	23	5	77	1	1
26	23	10	80	1	1
26	23	4	26	1	1
26	23	7	59	1	1
26	23	11	77	1	1
26	23	3	76	1	1
26	23	0	59	1	1
26	23	1	337	1	1
26	23	8	88	1	1
27	21	3	77	1	1
27	21	0	60	1	1
27	21	1	338	1	1
27	21	8	89	1	1
27	21	9	78	1	1
27	21	2	61	1	1
27	21	5	78	1	1
27	21	10	81	1	1
27	21	4	27	1	1
27	21	7	60	1	1
27	21	11	78	1	1
27	22	10	81	1	1
27	22	4	27	1	1
27	22	7	60	1	1
27	22	11	78	1	1
27	22	3	77	1	1
27	22	0	60	1	1
27	22	1	338	1	1
27	22	8	89	1	1
27	22	9	78	1	1
27	22	2	61	1	1
27	22	5	78	1	1
27	23	0	60	0	1
27	23	1	338	0	1
27	23	8	89	0	1
27	23	9	78	0	1
27	23	2	61	0	1
27	23	5	78	0	1
27	23	10	81	0	1
27	23	4	27	0	1
27	23	7	60	0	1
27	23	11	78	0	1
27	23	3	77	0	1
28	22	9	79	0	1
28	22	2	62	0	1
28	22	5	79	0	1
28	22	10	82	0	1
28	22	4	28	0	1
28	22	7	61	0	1
28	22	11	79	0	1
28	22	3	78	0	1
28	22	0	61	0	1
28	22	1	339	0	1
28	22	8	90	0	1
50	23	7	83	1	0
50	23	11	101	1	0
50	23	3	100	1	0
50	23	0	83	1	0
50	23	1	361	1	0
50	23	8	112	1	0
50	23	9	101	1	0
50	23	2	84	1	0
50	23	5	101	1	0
50	23	10	104	1	0
50	23	4	50	1	0
51	22	2	85	1	0
51	22	5	102	1	0
51	22	10	105	1	0
51	22	4	51	1	0
51	22	7	84	1	0
51	22	11	102	1	0
51	22	3	101	1	0
51	22	0	84	1	0
51	22	1	362	1	0
51	22	8	113	1	0
51	22	9	102	1	0
52	21	11	103	1	0
52	21	3	102	1	0
52	21	0	85	1	0
52	21	1	363	1	0
52	21	8	114	1	0
52	21	9	103	1	0
52	21	2	86	1	0
52	21	5	103	1	0
52	21	10	106	1	0
52	21	4	52	1	0
52	21	7	85	1	0
64	18	4	64	1	0
64	18	7	97	1	0
64	18	11	115	1	0
64	18	3	114	1	0
64	18	0	97	1	0
64	18	1	375	1	0
64	18	8	126	1	0
64	18	9	115	1	0
64	18	2	98	1	0
